name,road,sidewalk,building,wall,fence,pole,light,sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motocycle,bicycle
20384.png,True,True,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False
20385.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20386.png,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False
20387.png,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False
20388.png,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False
20389.png,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False
20390.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20391.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20392.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20393.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20394.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20395.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20396.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
20397.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20398.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20399.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20400.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20401.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20402.png,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20403.png,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20404.png,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,False,False,False
20405.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20406.png,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,False,False,False
20407.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False
20408.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False
20409.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False
20410.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20411.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20412.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20413.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20414.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20415.png,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20416.png,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False
20417.png,True,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,False,False
20418.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20419.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20420.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20421.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20422.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20423.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20424.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20425.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20426.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20427.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20428.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20429.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20430.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20431.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20432.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20433.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20434.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20435.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20436.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20437.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20438.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20439.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20440.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20441.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20442.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20443.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20444.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20445.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20446.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20447.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20448.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20449.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20450.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20451.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20452.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20453.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20454.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False
20455.png,True,True,True,True,False,True,False,False,True,True,True,False,True,True,False,False,False,True,False
20456.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False
20457.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20458.png,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False
20459.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20460.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20461.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20462.png,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False
20463.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20464.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20465.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
